city,location,price,bedrooms,baths,size,year,source
Lahore,"DHA Phase 7, DHA Defence",37000000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA 9 Town, DHA Defence",18800000.0,3.0,5.0,1125.0,2023,historical
Lahore,"DHA Phase 6, DHA Defence",44000000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 5 - Block K, DHA Phase 5",95500000.0,6.0,8.0,4500.0,2023,historical
Lahore,"DHA Phase 7, DHA Defence",72500000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Johar Town, Lahore",25000000.0,5.0,5.0,1125.0,2023,historical
Lahore,"Al-Kabir Phase 2 - Block C, Al-Kabir Town - Phase 2",11000000.0,3.0,3.0,675.0,2023,historical
Lahore,"Izmir Town, Lahore",56000000.0,4.0,4.0,4500.0,2023,historical
Lahore,"Johar Town Phase 2, Johar Town",23500000.0,5.0,6.0,1125.0,2023,historical
Lahore,"DHA Phase 8 - Ex Park View, DHA Phase 8",69900000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Pak Arab Housing Society, Lahore",8600000.0,3.0,4.0,788.0,2023,historical
Lahore,"Bahria Town - Janiper Block, Bahria Town - Sector C",41000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",62000000.0,5.0,6.0,2700.0,2023,historical
Lahore,"Bahria Town - Sector C, Bahria Town",35000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave",38500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Sector B, Bahria Town",19800000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Bahria Town - Iris Block, Bahria Town - Sector C",39000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Block BB, Bahria Town - Sector D",23000000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Bahria Town - Iris Block, Bahria Town - Sector C",38500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Wapda Town Phase 1, Wapda Town",75000000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Wapda Town Phase 1, Wapda Town",48000000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Johar Town Phase 1, Johar Town",32500000.0,5.0,6.0,2700.0,2023,historical
Lahore,"Gulberg, Lahore",81900000.0,3.0,3.0,2812.0,2023,historical
Lahore,"DHA Phase 7, DHA Defence",34800000.0,4.0,5.0,2250.0,2023,historical
Lahore,"DHA Phase 6, DHA Defence",77500000.0,5.0,6.0,4500.0,2023,historical
Lahore,"Bahria Town - Safari Villas, Bahria Town - Sector B",18000000.0,3.0,4.0,1800.0,2023,historical
Lahore,"Bahria Town - Gulbahar Block, Bahria Town - Sector C",38500000.0,5.0,6.0,2250.0,2023,historical
Lahore,"Bahria Town - Block AA, Bahria Town - Sector D",18000000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Johar Town, Lahore",24500000.0,5.0,5.0,1125.0,2023,historical
Lahore,"Johar Town, Lahore",39500000.0,5.0,5.0,2700.0,2023,historical
Lahore,"Rehan Garden Phase 2, Rehan Garden",9500000.0,3.0,4.0,1125.0,2023,historical
Lahore,"Rehan Garden Phase 2, Rehan Garden",11000000.0,6.0,6.0,1125.0,2023,historical
Lahore,"Askari 11 - Sector B Apartments, Askari 11",25000000.0,3.0,3.0,2250.0,2023,historical
Lahore,"Askari 11 - Sector A, Askari 11",38500000.0,3.0,4.0,2250.0,2023,historical
