city,location,price,bedrooms,baths,size,year,source,location_clean,location_standardized
Rawalpindi,"Gulshan Abad Sector 1, Gulshan Abad",12800000.0,4.0,4.0,1350.0,2023,historical,"gulshan abad sector 1, gulshan abad",Gulshan Abad Sector 1
Rawalpindi,"Gulshan Abad Sector 1, Gulshan Abad",26000000.0,6.0,6.0,2700.0,2023,historical,"gulshan abad sector 1, gulshan abad",Gulshan Abad Sector 1
Rawalpindi,"Gulshan Abad, Rawalpindi",20500000.0,4.0,4.0,2250.0,2023,historical,"gulshan abad, rawalpindi",Gulshan Abad
Rawalpindi,"Gulshan Abad Sector 3, Gulshan Abad",22500000.0,6.0,6.0,2250.0,2023,historical,"gulshan abad sector 3, gulshan abad",Gulshan Abad Sector 3
Rawalpindi,"Gulshan Abad Sector 2, Gulshan Abad",45000000.0,6.0,6.0,4500.0,2023,historical,"gulshan abad sector 2, gulshan abad",Gulshan Abad Sector 2
Rawalpindi,"Snober City, Adiala Road",16000000.0,4.0,5.0,1575.0,2023,historical,"snober city, adiala road",Snober City
Rawalpindi,"Bahria Town Phase 5, Bahria Town Rawalpindi",67500000.0,8.0,6.0,4500.0,2023,historical,"bahria town phase 5, bahria town rawalpindi",Bahria Town Phase 5
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",19000000.0,4.0,5.0,1575.0,2023,historical,"bahria town phase 8 - ali block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Ali Block
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",24000000.0,5.0,7.0,1575.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",43000000.0,5.0,6.0,2925.0,2023,historical,"bahria greens - overseas enclave, bahria town phase 8",Bahria Greens - Overseas Enclave
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",25500000.0,5.0,7.0,1575.0,2023,historical,"bahria town phase 8 - safari valley, bahria town phase 8",Bahria Town Phase 8 - Safari Valley
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",34500000.0,5.0,7.0,2250.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Adiala Road, Rawalpindi",13700000.0,3.0,3.0,1350.0,2023,historical,"adiala road, rawalpindi",Adiala Road
Rawalpindi,"Dhoke Banaras Road, Rawalpindi",3500000.0,2.0,1.0,450.0,2023,historical,"dhoke banaras road, rawalpindi",Dhoke Banaras Road
Rawalpindi,"Misryal Road, Rawalpindi",6500000.0,2.0,2.0,900.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Misryal Road, Rawalpindi",6600000.0,4.0,4.0,675.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Range Road, Rawalpindi",15000000.0,4.0,4.0,1125.0,2023,historical,"range road, rawalpindi",Range Road
Rawalpindi,"Range Road, Rawalpindi",16000000.0,3.0,4.0,1125.0,2023,historical,"range road, rawalpindi",Range Road
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",45000000.0,5.0,6.0,2452.0,2023,historical,"bahria greens - overseas enclave, bahria town phase 8",Bahria Greens - Overseas Enclave
Rawalpindi,"Adiala Road, Rawalpindi",18800000.0,6.0,6.0,2250.0,2023,historical,"adiala road, rawalpindi",Adiala Road
Rawalpindi,"Gulshan Abad, Rawalpindi",26000000.0,6.0,6.0,2250.0,2023,historical,"gulshan abad, rawalpindi",Gulshan Abad
Rawalpindi,"Sadiqabad, Rawalpindi",14500000.0,4.0,4.0,810.0,2023,historical,"sadiqabad, rawalpindi",Sadiqabad
Rawalpindi,"Bahria Town Phase 8 - Block H, Bahria Town Phase 8",31000000.0,3.0,4.0,2700.0,2023,historical,"bahria town phase 8 - block h, bahria town phase 8",Bahria Town Phase 8 - Block H
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",120000000.0,5.0,5.0,5400.0,2023,historical,"bahria town phase 3, bahria town rawalpindi",Bahria Town Phase 3
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",50300000.0,5.0,6.0,2700.0,2023,historical,"bahria town phase 3, bahria town rawalpindi",Bahria Town Phase 3
Rawalpindi,"Bahria Heights 1, Bahria Town Rawalpindi",29000000.0,2.0,3.0,1800.0,2023,historical,"bahria heights 1, bahria town rawalpindi",Bahria Heights 1
Rawalpindi,"Bahria Town Phase 7, Bahria Town Rawalpindi",170000000.0,6.0,7.0,9000.0,2023,historical,"bahria town phase 7, bahria town rawalpindi",Bahria Town Phase 7
Rawalpindi,"Bahria Town Phase 7, Bahria Town Rawalpindi",170000000.0,6.0,6.0,9000.0,2023,historical,"bahria town phase 7, bahria town rawalpindi",Bahria Town Phase 7
Rawalpindi,"Gulshan Abad Sector 2, Gulshan Abad",26000000.0,6.0,6.0,2250.0,2023,historical,"gulshan abad sector 2, gulshan abad",Gulshan Abad Sector 2
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",25000000.0,5.0,5.0,1575.0,2023,historical,"bahria town phase 8 - safari valley, bahria town phase 8",Bahria Town Phase 8 - Safari Valley
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",27500000.0,5.0,5.0,1575.0,2023,historical,"bahria town phase 8 - safari valley, bahria town phase 8",Bahria Town Phase 8 - Safari Valley
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",19000000.0,4.0,4.0,1125.0,2023,historical,"bahria town phase 8 - safari valley, bahria town phase 8",Bahria Town Phase 8 - Safari Valley
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",39500000.0,5.0,6.0,2452.0,2023,historical,"bahria greens - overseas enclave, bahria town phase 8",Bahria Greens - Overseas Enclave
Rawalpindi,"Misryal Road, Rawalpindi",9800000.0,5.0,4.0,1012.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"New Lalazar, Rawalpindi",28000000.0,4.0,6.0,1822.0,2023,historical,"new lalazar, rawalpindi",New Lalazar
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",8500000.0,2.0,2.0,1080.0,2023,historical,"bahria town - civic centre, bahria town phase 4",Bahria Town - Civic Centre
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",6500000.0,1.0,1.0,608.0,2023,historical,"bahria town - civic centre, bahria town phase 4",Bahria Town - Civic Centre
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",7500000.0,2.0,2.0,990.0,2023,historical,"bahria town - civic centre, bahria town phase 4",Bahria Town - Civic Centre
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",8200000.0,2.0,2.0,1058.0,2023,historical,"bahria town - civic centre, bahria town phase 4",Bahria Town - Civic Centre
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",22000000.0,5.0,5.0,1575.0,2023,historical,"bahria town phase 8 - safari valley, bahria town phase 8",Bahria Town Phase 8 - Safari Valley
Rawalpindi,"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",43000000.0,5.0,5.0,2250.0,2023,historical,"bahria town phase 8 - block c, bahria town phase 8",Bahria Town Phase 8 - Block C
Rawalpindi,"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",55000000.0,5.0,5.0,4500.0,2023,historical,"bahria town phase 8 - block c, bahria town phase 8",Bahria Town Phase 8 - Block C
Rawalpindi,"Askari 14, Rawalpindi",44500000.0,4.0,3.0,2700.0,2023,historical,"askari 14, rawalpindi",Askari 14
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",6375000.0,2.0,1.0,788.0,2023,historical,"bahria town phase 8 - awami villas 3, bahria town phase 8",Bahria Town Phase 8 - Awami Villas 3
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",32500000.0,5.0,6.0,1575.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",25000000.0,5.0,6.0,1575.0,2023,historical,"bahria town phase 8 - safari valley, bahria town phase 8",Bahria Town Phase 8 - Safari Valley
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",16200000.0,3.0,4.0,1125.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 3, Bahria Town Rawalpindi",119000000.0,5.0,6.0,5400.0,2023,historical,"bahria town phase 3, bahria town rawalpindi",Bahria Town Phase 3
Rawalpindi,"Bahria Town Phase 8 - Block F, Bahria Town Phase 8",42000000.0,5.0,8.0,2250.0,2023,historical,"bahria town phase 8 - block f, bahria town phase 8",Bahria Town Phase 8 - Block F
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",18500000.0,2.0,2.0,1102.0,2023,historical,"bahria town phase 4, bahria town rawalpindi",Bahria Town Phase 4
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",12500000.0,3.0,3.0,1350.0,2023,historical,"bahria town - civic centre, bahria town phase 4",Bahria Town - Civic Centre
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",7700000.0,2.0,2.0,900.0,2023,historical,"bahria town - civic centre, bahria town phase 4",Bahria Town - Civic Centre
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",7200000.0,2.0,2.0,1058.0,2023,historical,"bahria town - civic centre, bahria town phase 4",Bahria Town - Civic Centre
Rawalpindi,"Railway Scheme 9, Rawalpindi",11500000.0,6.0,6.0,900.0,2023,historical,"railway scheme 9, rawalpindi",Railway Scheme 9
Rawalpindi,"Airport Housing Society - Sector 4, Airport Housing Society",21000000.0,5.0,6.0,1125.0,2023,historical,"airport housing society - sector 4, airport housing society",Airport Housing Society - Sector 4
Rawalpindi,"Rail View Housing Society, Rawalpindi",13500000.0,6.0,6.0,1125.0,2023,historical,"rail view housing society, rawalpindi",Rail View Housing Society
Rawalpindi,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",22800000.0,5.0,5.0,1575.0,2023,historical,"bahria town phase 8 - umer block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Umer Block
Rawalpindi,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",22000000.0,5.0,5.0,1462.0,2023,historical,"bahria town phase 8 - umer block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Umer Block
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",39500000.0,5.0,5.0,2812.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",24000000.0,0.0,0.0,1800.0,2023,historical,"bahria town phase 8 - safari homes, bahria town phase 8",Bahria Town Phase 8 - Safari Homes
Rawalpindi,"Wakeel Colony, Islamabad Highway",7700000.0,4.0,2.0,562.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",23000000.0,3.0,4.0,1575.0,2023,historical,"bahria town phase 8 - usman block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Usman Block
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",16500000.0,3.0,4.0,1125.0,2023,historical,"bahria town phase 8 - ali block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Ali Block
Rawalpindi,"Media Town, Rawalpindi",59000000.0,6.0,6.0,2790.0,2023,historical,"media town, rawalpindi",Media Town
Rawalpindi,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",31000000.0,5.0,6.0,1575.0,2023,historical,"bahria town phase 8 - usman block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Usman Block
Rawalpindi,"Bahria Town Phase 8 - Block H, Bahria Town Phase 8",39000000.0,5.0,6.0,2250.0,2023,historical,"bahria town phase 8 - block h, bahria town phase 8",Bahria Town Phase 8 - Block H
Rawalpindi,"Gulshan-e-Iqbal, Rawalpindi",13500000.0,4.0,6.0,1125.0,2023,historical,"gulshan-e-iqbal, rawalpindi",Gulshan-E-Iqbal
Rawalpindi,"Railway Scheme 9, Rawalpindi",13000000.0,7.0,6.0,1800.0,2023,historical,"railway scheme 9, rawalpindi",Railway Scheme 9
Rawalpindi,"Ideal Homes Society, Rawalpindi",21000000.0,7.0,6.0,1575.0,2023,historical,"ideal homes society, rawalpindi",Ideal Homes Society
Rawalpindi,"Faisal Colony, Rawalpindi",16500000.0,4.0,5.0,1125.0,2023,historical,"faisal colony, rawalpindi",Faisal Colony
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",25000000.0,5.0,6.0,1575.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",75000000.0,6.0,6.0,4500.0,2023,historical,"bahria town phase 4, bahria town rawalpindi",Bahria Town Phase 4
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",20500000.0,4.0,4.0,1125.0,2023,historical,"bahria town phase 8 - ali block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Ali Block
Rawalpindi,"Gulshan Abad, Rawalpindi",13000000.0,3.0,3.0,2250.0,2023,historical,"gulshan abad, rawalpindi",Gulshan Abad
Rawalpindi,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",30000000.0,5.0,5.0,1575.0,2023,historical,"bahria town phase 8 - usman block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Usman Block
Rawalpindi,"Gulshan Abad, Rawalpindi",18800000.0,6.0,6.0,2250.0,2023,historical,"gulshan abad, rawalpindi",Gulshan Abad
Rawalpindi,"Lalazar, Rawalpindi",25000000.0,5.0,6.0,2250.0,2023,historical,"lalazar, rawalpindi",Lalazar
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",38000000.0,6.0,6.0,2250.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",6000000.0,2.0,1.0,810.0,2023,historical,"bahria town phase 8 - awami villas 3, bahria town phase 8",Bahria Town Phase 8 - Awami Villas 3
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 1, Bahria Town Phase 8",9600000.0,2.0,1.0,1125.0,2023,historical,"bahria town phase 8 - awami villas 1, bahria town phase 8",Bahria Town Phase 8 - Awami Villas 1
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",17500000.0,4.0,5.0,1125.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town - Safari Villas, Bahria Town Rawalpindi",5000000.0,1.0,1.0,495.0,2023,historical,"bahria town - safari villas, bahria town rawalpindi",Bahria Town - Safari Villas
Rawalpindi,"Misryal Road, Rawalpindi",9500000.0,2.0,3.0,1012.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Misryal Road, Rawalpindi",7500000.0,2.0,2.0,788.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Misryal Road, Rawalpindi",12000000.0,3.0,4.0,1125.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Misryal Road, Rawalpindi",12500000.0,4.0,4.0,900.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Misryal Road, Rawalpindi",10800000.0,2.0,3.0,1125.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"KRL Road, Rawalpindi",15500000.0,8.0,6.0,1350.0,2023,historical,"krl road, rawalpindi",Krl Road
Rawalpindi,"Al-Noor Colony, Rawalpindi",16700000.0,4.0,5.0,1125.0,2023,historical,"al-noor colony, rawalpindi",Al-Noor Colony
Rawalpindi,"Airport Housing Society, Rawalpindi",13500000.0,4.0,3.0,1125.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",22500000.0,3.0,4.0,1125.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Gulbahar Scheme - Sector 1, Gulbahar Scheme",5100000.0,2.0,2.0,742.0,2023,historical,"gulbahar scheme - sector 1, gulbahar scheme",Gulbahar Scheme - Sector 1
Rawalpindi,"Misryal Road, Rawalpindi",11500000.0,4.0,4.0,900.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Shalley Valley, Rawalpindi",25000000.0,4.0,6.0,1350.0,2023,historical,"shalley valley, rawalpindi",Shalley Valley
Rawalpindi,"Westridge 2, Westridge",36000000.0,5.0,6.0,1800.0,2023,historical,"westridge 2, westridge",Westridge 2
Rawalpindi,"Shalley Valley, Rawalpindi",17800000.0,5.0,6.0,1350.0,2023,historical,"shalley valley, rawalpindi",Shalley Valley
Rawalpindi,"Range Road, Rawalpindi",8500000.0,2.0,4.0,562.0,2023,historical,"range road, rawalpindi",Range Road
Rawalpindi,"Chakra, Rawalpindi",5500000.0,2.0,3.0,900.0,2023,historical,"chakra, rawalpindi",Chakra
Rawalpindi,"Misryal Road, Rawalpindi",7000000.0,2.0,2.0,900.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Range Road, Rawalpindi",13000000.0,4.0,4.0,1012.0,2023,historical,"range road, rawalpindi",Range Road
Rawalpindi,"Misryal Road, Rawalpindi",15000000.0,5.0,5.0,1800.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Misryal Road, Rawalpindi",9500000.0,3.0,2.0,855.0,2023,historical,"misryal road, rawalpindi",Misryal Road
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 2, Bahria Town Phase 8",7500000.0,2.0,1.0,1125.0,2023,historical,"bahria town phase 8 - awami villas 2, bahria town phase 8",Bahria Town Phase 8 - Awami Villas 2
Rawalpindi,"Adiala Road, Rawalpindi",3475000.0,3.0,3.0,630.0,2023,historical,"adiala road, rawalpindi",Adiala Road
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",4800000.0,2.0,2.0,765.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 8 - Block B, Bahria Town Phase 8",30000000.0,5.0,5.0,2250.0,2023,historical,"bahria town phase 8 - block b, bahria town phase 8",Bahria Town Phase 8 - Block B
Rawalpindi,"Airport Housing Society, Rawalpindi",17000000.0,0.0,0.0,1575.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Airport Housing Society, Rawalpindi",13500000.0,0.0,0.0,1125.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Airport Housing Society, Rawalpindi",17000000.0,0.0,0.0,1508.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Airport Housing Society, Rawalpindi",12000000.0,3.0,4.0,1260.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",24500000.0,5.0,6.0,1575.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",29000000.0,5.0,6.0,1575.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Wakeel Colony, Islamabad Highway",9500000.0,0.0,0.0,1125.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Wakeel Colony, Islamabad Highway",9000000.0,0.0,0.0,1125.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Wakeel Colony, Islamabad Highway",11000000.0,0.0,0.0,1125.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Wakeel Colony, Islamabad Highway",16000000.0,4.0,4.0,1125.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Wakeel Colony, Islamabad Highway",7800000.0,2.0,2.0,900.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Wakeel Colony, Islamabad Highway",6800000.0,2.0,2.0,675.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Wakeel Colony, Islamabad Highway",13000000.0,4.0,4.0,1012.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Airport Housing Society, Rawalpindi",8000000.0,4.0,0.0,450.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Airport Housing Society - Sector 4, Airport Housing Society",25000000.0,7.0,0.0,1800.0,2023,historical,"airport housing society - sector 4, airport housing society",Airport Housing Society - Sector 4
Rawalpindi,"Airport Housing Society, Rawalpindi",14000000.0,4.0,4.0,1350.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Hub Commercial, Bahria Town Phase 8 - Safari Valley",3300000.0,1.0,1.0,495.0,2023,historical,"hub commercial, bahria town phase 8 - safari valley",Hub Commercial
Rawalpindi,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",17500000.0,3.0,4.0,1125.0,2023,historical,"bahria town phase 8 - ali block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Ali Block
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",7500000.0,2.0,2.0,788.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Mini Commercial Center, Bahria Town Phase 7",5000000.0,2.0,2.0,652.0,2023,historical,"bahria mini commercial center, bahria town phase 7",Bahria Mini Commercial Center
Rawalpindi,"Bahria Town Phase 5, Bahria Town Rawalpindi",66000000.0,7.0,6.0,4500.0,2023,historical,"bahria town phase 5, bahria town rawalpindi",Bahria Town Phase 5
Rawalpindi,"Airport Housing Society, Rawalpindi",15500000.0,5.0,5.0,1260.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Wakeel Colony, Islamabad Highway",9500000.0,4.0,3.0,990.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Wakeel Colony, Islamabad Highway",10500000.0,0.0,0.0,900.0,2023,historical,"wakeel colony, islamabad highway",Wakeel Colony
Rawalpindi,"Airport Housing Society, Rawalpindi",12500000.0,4.0,4.0,1125.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Airport Housing Society, Rawalpindi",16000000.0,5.0,5.0,1260.0,2023,historical,"airport housing society, rawalpindi",Airport Housing Society
Rawalpindi,"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",24500000.0,5.0,6.0,1575.0,2023,historical,"bahria town phase 8 - abu bakar block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Abu Bakar Block
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",12800000.0,1.0,1.0,810.0,2023,historical,"bahria town phase 4, bahria town rawalpindi",Bahria Town Phase 4
Rawalpindi,"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",47000000.0,4.0,4.0,2250.0,2023,historical,"bahria town phase 8 - rafi block, bahria town phase 8",Bahria Town Phase 8 - Rafi Block
Rawalpindi,"Bahria Safari Valley - Sector C, Bahria Town Phase 8 - Safari Valley",27000000.0,5.0,4.0,1575.0,2023,historical,"bahria safari valley - sector c, bahria town phase 8 - safari valley",Bahria Safari Valley - Sector C
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 1, Bahria Town Phase 8",9500000.0,2.0,1.0,1125.0,2023,historical,"bahria town phase 8 - awami villas 1, bahria town phase 8",Bahria Town Phase 8 - Awami Villas 1
Rawalpindi,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",5800000.0,2.0,1.0,698.0,2023,historical,"bahria greens - overseas enclave, bahria town phase 8",Bahria Greens - Overseas Enclave
Rawalpindi,"Adiala Road, Rawalpindi",9850000.0,2.0,3.0,1800.0,2023,historical,"adiala road, rawalpindi",Adiala Road
Rawalpindi,"Bahria Town Phase 8 - Block B, Bahria Town Phase 8",122500000.0,5.0,5.0,6750.0,2023,historical,"bahria town phase 8 - block b, bahria town phase 8",Bahria Town Phase 8 - Block B
Rawalpindi,"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",22500000.0,4.0,6.0,1238.0,2023,historical,"bahria town phase 8 - block m, bahria town phase 8",Bahria Town Phase 8 - Block M
Rawalpindi,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",23000000.0,5.0,5.0,1575.0,2023,historical,"bahria town phase 8 - usman block, bahria town phase 8 - safari valley",Bahria Town Phase 8 - Usman Block
Rawalpindi,"Adiala Road, Rawalpindi",13500000.0,6.0,6.0,1125.0,2023,historical,"adiala road, rawalpindi",Adiala Road
Rawalpindi,"Adiala Road, Rawalpindi",5200000.0,2.0,3.0,900.0,2023,historical,"adiala road, rawalpindi",Adiala Road
Rawalpindi,"Bahria Town - Civic Centre, Bahria Town Phase 4",14000000.0,2.0,2.0,1102.0,2023,historical,"bahria town - civic centre, bahria town phase 4",Bahria Town - Civic Centre
Rawalpindi,"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",11400000.0,2.0,2.0,1125.0,2023,historical,"bahria town phase 8 - safari homes, bahria town phase 8",Bahria Town Phase 8 - Safari Homes
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",7500000.0,1.0,1.0,585.0,2023,historical,"bahria town phase 4, bahria town rawalpindi",Bahria Town Phase 4
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",15000000.0,2.0,2.0,1080.0,2023,historical,"bahria town phase 4, bahria town rawalpindi",Bahria Town Phase 4
Rawalpindi,"Bahria Town Phase 4, Bahria Town Rawalpindi",20600000.0,2.0,2.0,1282.0,2023,historical,"bahria town phase 4, bahria town rawalpindi",Bahria Town Phase 4
Rawalpindi,"Askari 14, Rawalpindi",21000000.0,3.0,3.0,2250.0,2023,historical,"askari 14, rawalpindi",Askari 14
Rawalpindi,"Askari 14, Rawalpindi",21500000.0,3.0,3.0,2250.0,2023,historical,"askari 14, rawalpindi",Askari 14
Rawalpindi,"Mumtaz Colony, Rawalpindi",13500000.0,4.0,4.0,1125.0,2023,historical,"mumtaz colony, rawalpindi",Mumtaz Colony
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",8500000.0,2.0,2.0,945.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",29500000.0,4.0,4.0,1575.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 8 - Block A1, Bahria Town Phase 8",30000000.0,5.0,5.0,2250.0,2023,historical,"bahria town phase 8 - block a1, bahria town phase 8",Bahria Town Phase 8 - Block A1
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",18500000.0,6.0,6.0,1125.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Bahria Town Phase 8, Bahria Town Rawalpindi",49000000.0,5.0,6.0,2700.0,2023,historical,"bahria town phase 8, bahria town rawalpindi",Bahria Town Phase 8
Rawalpindi,"Askari 14, Rawalpindi",45000000.0,3.0,3.0,2250.0,2023,historical,"askari 14, rawalpindi",Askari 14
